route_id,route_short_name,route_long_name,route_type,route_type_label,direction_id,direction_name,direction_label,origin_terminal,destination_terminal,representative_headsign,dominant_terminal_pair_share_pct,aggregation,street,street_share_pct,street_length_m
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Persia Avenue,5.453,1124.0
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Lake Merced Boulevard,5.323,1106.2
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Winston Drive,4.613,958.5
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Garfield Street,3.821,794.0
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,19th Avenue,3.816,793.0
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Paul Avenue,2.839,585.1
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Grafton Avenue,2.736,568.6
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Plymouth Avenue,2.083,432.9
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Bowley Street,1.802,376.3
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Holloway Avenue,1.512,314.2
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,San Bruno Avenue,1.382,284.9
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,El Camino del Mar,1.335,278.7
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Beverly Street,1.147,238.4
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Crespi Drive,0.577,119.8
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,[UNNAMED ROAD],0.508,105.6
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,37th Avenue,0.505,104.9
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Keith Street,0.291,60.0
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Fitzgerald Avenue,0.157,32.5
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,3rd Street,0.146,30.0
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Varela Avenue,0.139,28.9
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Serrano Drive,0.072,15.0
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Alemany Boulevard,0.013,0.6
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Onondaga Avenue,0.005,0.3
29,29,SUNSET,3,bus,0,Outbound,Outbound,Bowley St & Lincoln Blvd,Fitzgerald Ave & Keith St,Paul + Third Street,92.915,scheduled,Pacheco Street,0.001,0.1
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Sunset Boulevard,16.227,3690.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Mansell Street,10.483,2384.1
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Ocean Avenue,7.718,1755.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,25th Avenue,7.582,1726.1
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Lincoln Way,7.058,1605.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Crossover Drive,5.013,1140.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Persia Avenue,4.947,1125.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Lake Merced Boulevard,4.881,1110.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Winston Drive,4.222,960.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Gilman Avenue,4.209,957.5
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Garfield Street,3.826,870.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,19th Avenue,2.836,645.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Paul Avenue,2.565,583.5
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Grafton Avenue,2.507,570.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Fitzgerald Avenue,2.499,568.5
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Lincoln Boulevard,1.913,435.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Plymouth Avenue,1.913,435.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,El Camino del Mar,1.535,350.5
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Ingerson Avenue,1.447,329.1
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,San Bruno Avenue,1.249,284.3
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Holloway Avenue,1.187,270.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Hawes Street,1.118,254.3
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Junipero Serra Boulevard,0.924,210.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Giants Drive,0.789,179.5
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,36th Avenue,0.66,150.0
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,Bowley Street,0.362,84.4
29,29,SUNSET,3,bus,1,Inbound,Inbound,Fitzgerald Ave & Keith St,Bowley St & Lincoln Blvd,Baker Beach,88.48,scheduled,[UNNAMED ROAD],0.33,75.0
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Stockton Street,16.361,1125.0
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Columbus Avenue,15.925,1095.0
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,3rd Street,15.308,1171.5
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Chestnut Street,14.662,1295.4
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,North Point Street,8.944,615.0
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Mason Street,7.951,718.0
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Broderick Street,5.028,445.5
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Sutter Street,4.144,285.0
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Kearny Street,3.511,240.9
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Van Ness Avenue,2.922,243.9
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Folsom Street,1.371,58.5
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Townsend Street,1.168,101.1
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Marina Boulevard,1.163,105.1
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Divisadero Street,0.95,77.4
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,[UNNAMED ROAD],0.319,28.8
30,30,STOCKTON,3,bus,0,Outbound,Outbound,Townsend St & Lusk St,Crissy Field Terminal,The Presidio,58.125,scheduled,Jefferson Street,0.273,22.2
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,Stockton Street,24.865,1566.3
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,Columbus Avenue,17.455,1103.7
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,4th Street,16.364,1159.3
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,Chestnut Street,13.784,1145.9
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,North Point Street,9.748,615.0
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,Mason Street,8.32,734.2
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,Divisadero Street,4.16,367.1
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,Van Ness Avenue,2.7,224.5
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,Marina Boulevard,2.179,192.3
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,Townsend Street,0.313,25.7
30,30,STOCKTON,3,bus,1,Inbound,Inbound,Crissy Field Terminal,Townsend St & 4th St,Caltrain Depot,58.269,scheduled,Folsom Street,0.113,4.4
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Columbus Avenue,27.731,1755.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Chestnut Street,25.598,1620.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,North Point Street,9.718,615.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Divisadero Street,8.296,525.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Beale Street,6.162,390.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,California Street,4.977,315.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Van Ness Avenue,4.977,315.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Howard Street,3.535,223.7
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Sansome Street,3.318,210.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Clay Street,2.133,135.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Davis Street,1.896,120.0
30X,30X,MARINA EXPRESS,3,bus,1,Inbound,Inbound,Jefferson St & Divisadero St,Hward St&Spear,Spear + Howard,100.0,scheduled,Montgomery Street,1.659,105.0
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,Balboa Street,46.851,4170.0
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,Eddy Street,17.962,1710.5
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,Turk Boulevard,15.838,1435.9
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,Turk Street,9.542,908.7
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,Cabrillo Street,3.876,345.0
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,45th Avenue,2.359,210.0
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,Market Street,1.123,106.9
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,Divisadero Street,0.982,93.5
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,Larkin Street,0.982,93.5
31,31,BALBOA,3,bus,0,Outbound,Outbound,Cyril Magnin St & Market St,Cabrillo St & La Playa St,Ocean Beach,89.091,scheduled,La Playa Street,0.484,43.1
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,Balboa Street,46.542,4170.0
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,Eddy Street,25.555,2418.8
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,Turk Boulevard,15.787,1435.9
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,Cabrillo Street,4.185,375.0
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,Turk Street,2.824,267.3
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,45th Avenue,2.344,210.0
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,Divisadero Street,0.847,80.2
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,Cyril Magnin Street,0.708,67.0
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,Masonic Avenue,0.705,44.0
31,31,BALBOA,3,bus,1,Inbound,Inbound,Cabrillo St & La Playa St,Cyril Magnin St & Market St,Downtown,89.091,scheduled,La Playa Street,0.502,45.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,18th Street,21.576,2250.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Potrero Avenue,15.391,1605.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Arguello Boulevard,12.083,1260.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,16th Street,10.357,1080.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Ashbury Street,7.911,825.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Clayton Street,6.761,705.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Stanyan Street,6.041,630.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Haight Street,5.754,600.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Mission Street,3.308,345.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,California Street,3.232,337.8
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Fulton Street,3.165,330.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Market Street,2.158,225.0
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Maple Street,0.867,90.8
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,Sacramento Street,0.867,90.8
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,25th Street,0.386,40.3
33,33,ASHBURY-18TH ST,3,bus,0,Outbound,Outbound,Sacramento St & Cherry St,25th St & Potrero Ave,Potrero + 25th Street,86.517,scheduled,[UNNAMED ROAD],0.144,15.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,18th Street,21.752,2235.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Potrero Avenue,13.723,1410.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Arguello Boulevard,13.144,1351.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,16th Street,10.511,1080.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Ashbury Street,8.175,840.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Clayton Street,6.861,705.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Stanyan Street,6.131,630.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Haight Street,5.693,585.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Mission Street,3.504,360.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Fulton Street,3.212,330.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Market Street,2.19,225.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Sacramento Street,2.038,210.4
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,Hampshire Street,1.752,180.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,24th Street,0.876,90.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,25th Street,0.292,30.0
33,33,ASHBURY-18TH ST,3,bus,1,Inbound,Inbound,25th St & Potrero Ave,Sacramento St & Cherry St,Sacramento + Cherry,86.517,scheduled,[UNNAMED ROAD],0.146,15.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Diamond Street,23.963,1196.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Chenery Street,13.224,660.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Castro Street,11.12,555.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Eureka Street,7.213,360.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Douglass Street,6.912,345.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Moffitt Street,6.311,315.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Bemis Street,6.011,300.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,20th Street,5.71,285.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Farnum Street,4.208,210.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,24th Street,3.907,195.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Diamond Heights Boulevard,3.005,150.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Miguel Street,3.005,150.0
35,35,EUREKA,3,bus,0,Outbound,Outbound,Market St & Castro St,Bosworth St & Diamond St,Glen Park BART,100.0,scheduled,Addison Street,2.705,135.0
