route_id,street,stop_share_pct,route_short_name,route_long_name,route_type,route_type_label,aggregation
54,Bridge View Drive,1.984,54,FELTON,3,bus,scheduled
54,Newhall Street,1.984,54,FELTON,3,bus,scheduled
54,Reddy Street,1.984,54,FELTON,3,bus,scheduled
54,St Charles Avenue,1.978,54,FELTON,3,bus,scheduled
54,Mt Vernon Avenue,1.81,54,FELTON,3,bus,scheduled
54,Kiska Road,1.662,54,FELTON,3,bus,scheduled
54,Northridge Road,1.662,54,FELTON,3,bus,scheduled
54,Louisburg Street,1.643,54,FELTON,3,bus,scheduled
54,Carroll Avenue,1.269,54,FELTON,3,bus,scheduled
54,Girard Street,1.269,54,FELTON,3,bus,scheduled
54,Hudson,1.269,54,FELTON,3,bus,scheduled
54,Kirkwood Avenue,1.269,54,FELTON,3,bus,scheduled
54,Lane Street,1.269,54,FELTON,3,bus,scheduled
54,San Bruno Avenue,1.269,54,FELTON,3,bus,scheduled
54,Scotia Avenue,1.269,54,FELTON,3,bus,scheduled
54,Thomas Avenue,1.269,54,FELTON,3,bus,scheduled
54,Thornton Avenue,1.269,54,FELTON,3,bus,scheduled
54,Amherst Street,1.263,54,FELTON,3,bus,scheduled
54,Arch Street,1.263,54,FELTON,3,bus,scheduled
54,Bowdoin Street,1.263,54,FELTON,3,bus,scheduled
54,Broad Street,1.263,54,FELTON,3,bus,scheduled
54,Cambridge Street,1.263,54,FELTON,3,bus,scheduled
54,Capitol Avenue,1.263,54,FELTON,3,bus,scheduled
54,Cayuga Avenue,1.263,54,FELTON,3,bus,scheduled
54,Daly City BART West Station Road,1.263,54,FELTON,3,bus,scheduled
54,Excelsior Avenue,1.263,54,FELTON,3,bus,scheduled
54,France Avenue,1.263,54,FELTON,3,bus,scheduled
54,Geneva Ave/Balboa Park BART,1.263,54,FELTON,3,bus,scheduled
54,Goettingen Street,1.263,54,FELTON,3,bus,scheduled
54,Hamilton Street,1.263,54,FELTON,3,bus,scheduled
54,Harvard Street,1.263,54,FELTON,3,bus,scheduled
54,Holyoke Street,1.263,54,FELTON,3,bus,scheduled
54,Italy Avenue,1.263,54,FELTON,3,bus,scheduled
54,La Grande Avenue,1.263,54,FELTON,3,bus,scheduled
54,Lakeview Avenue,1.263,54,FELTON,3,bus,scheduled
54,Lobos Street,1.263,54,FELTON,3,bus,scheduled
54,Madison Street,1.263,54,FELTON,3,bus,scheduled
54,Madrid Street,1.263,54,FELTON,3,bus,scheduled
54,Mission Street,1.263,54,FELTON,3,bus,scheduled
54,Montana Street,1.263,54,FELTON,3,bus,scheduled
54,Naples Street,1.263,54,FELTON,3,bus,scheduled
54,Niagra Avenue,1.263,54,FELTON,3,bus,scheduled
54,Peru Avenue,1.263,54,FELTON,3,bus,scheduled
54,Somerset Street,1.263,54,FELTON,3,bus,scheduled
54,Thrift Street,1.263,54,FELTON,3,bus,scheduled
54,Victoria Street,1.263,54,FELTON,3,bus,scheduled
54,Wayland Street,1.263,54,FELTON,3,bus,scheduled
54,Dormitory Road,1.108,54,FELTON,3,bus,scheduled
54,Mendell Street,1.108,54,FELTON,3,bus,scheduled
54,Whitney Young Circle,1.108,54,FELTON,3,bus,scheduled
54,274 Sagamore Street,0.715,54,FELTON,3,bus,scheduled
54,Belle Avenue,0.715,54,FELTON,3,bus,scheduled
54,Brazil Avenue,0.715,54,FELTON,3,bus,scheduled
54,Egbert Avenue,0.715,54,FELTON,3,bus,scheduled
54,Harold Avenue,0.715,54,FELTON,3,bus,scheduled
54,Innes Avenue,0.715,54,FELTON,3,bus,scheduled
54,Oakdale Avenue,0.715,54,FELTON,3,bus,scheduled
54,Vesta Street,0.715,54,FELTON,3,bus,scheduled
54,Ardath Court,0.554,54,FELTON,3,bus,scheduled
54,Beatrice Lane,0.554,54,FELTON,3,bus,scheduled
54,Donner Avenue,0.554,54,FELTON,3,bus,scheduled
54,Earl Street,0.554,54,FELTON,3,bus,scheduled
54,Harbor Road,0.554,54,FELTON,3,bus,scheduled
54,Newcomb Avenue,0.554,54,FELTON,3,bus,scheduled
54,Osceola Drive,0.554,54,FELTON,3,bus,scheduled
54,Palou Avenue,0.554,54,FELTON,3,bus,scheduled
54,Reardon Road,0.554,54,FELTON,3,bus,scheduled
54,Thornton Drive,0.554,54,FELTON,3,bus,scheduled
54,Venus Street,0.554,54,FELTON,3,bus,scheduled
54,Brazil Street,0.548,54,FELTON,3,bus,scheduled
54,Lee Street,0.548,54,FELTON,3,bus,scheduled
54,Orizaba Avenue,0.548,54,FELTON,3,bus,scheduled
54,Burrows Street,0.006,54,FELTON,3,bus,scheduled
55,16th Street,39.954,55,DOGPATCH,3,bus,scheduled
55,20th Street,20.0,55,DOGPATCH,3,bus,scheduled
55,Connecticut Street,20.0,55,DOGPATCH,3,bus,scheduled
55,22nd Street,16.69,55,DOGPATCH,3,bus,scheduled
55,3rd Street,10.023,55,DOGPATCH,3,bus,scheduled
55,Mission Street,9.977,55,DOGPATCH,3,bus,scheduled
55,17th Street,6.667,55,DOGPATCH,3,bus,scheduled
55,18th Street,6.667,55,DOGPATCH,3,bus,scheduled
55,19th Street,6.667,55,DOGPATCH,3,bus,scheduled
55,Bryant Street,6.667,55,DOGPATCH,3,bus,scheduled
55,Iowa Street,6.667,55,DOGPATCH,3,bus,scheduled
55,Minnesota Street,6.667,55,DOGPATCH,3,bus,scheduled
55,Missouri Street,6.667,55,DOGPATCH,3,bus,scheduled
55,Potrero Avenue,6.667,55,DOGPATCH,3,bus,scheduled
55,Wisconsin Street,6.667,55,DOGPATCH,3,bus,scheduled
55,16th St& Rhode Island Street,3.357,55,DOGPATCH,3,bus,scheduled
55,Pennsylvania Avenue,3.357,55,DOGPATCH,3,bus,scheduled
55,Shotwell Street,3.357,55,DOGPATCH,3,bus,scheduled
55,Folsom Street,3.31,55,DOGPATCH,3,bus,scheduled
55,Pennslvania Avenue,3.31,55,DOGPATCH,3,bus,scheduled
55,Rhode Island Street,3.31,55,DOGPATCH,3,bus,scheduled
56,Blanken Avenue,18.124,56,RUTLAND,3,bus,scheduled
56,Rutland Street,15.7,56,RUTLAND,3,bus,scheduled
56,Mansell Street,13.923,56,RUTLAND,3,bus,scheduled
56,Wilde Avenue,10.479,56,RUTLAND,3,bus,scheduled
56,Sunnydale Avenue,10.442,56,RUTLAND,3,bus,scheduled
56,Raymond Avenue,8.383,56,RUTLAND,3,bus,scheduled
56,Visitacion Avenue,7.317,56,RUTLAND,3,bus,scheduled
56,Delta Street,6.287,56,RUTLAND,3,bus,scheduled
56,Sawyer Street,5.932,56,RUTLAND,3,bus,scheduled
56,Somerset Street,5.576,56,RUTLAND,3,bus,scheduled
56,Leland Avenue,5.221,56,RUTLAND,3,bus,scheduled
56,Arleta Avenue,4.537,56,RUTLAND,3,bus,scheduled
56,San Bruno Avenue,4.537,56,RUTLAND,3,bus,scheduled
56,Tioga Avenue,4.191,56,RUTLAND,3,bus,scheduled
56,[UNKNOWN],3.836,56,RUTLAND,3,bus,scheduled
56,Executive Park Boulevard,3.625,56,RUTLAND,3,bus,scheduled
56,Gillette Avenue,3.625,56,RUTLAND,3,bus,scheduled
56,Nueva Avenue,3.625,56,RUTLAND,3,bus,scheduled
56,Peninsula Avenue,3.625,56,RUTLAND,3,bus,scheduled
56,Tunnel Avenue,3.625,56,RUTLAND,3,bus,scheduled
56,Bayshore Boulevard,3.481,56,RUTLAND,3,bus,scheduled
56,Dartmouth Street,3.481,56,RUTLAND,3,bus,scheduled
56,Hahn Street,3.481,56,RUTLAND,3,bus,scheduled
56,Hamilton Street,3.481,56,RUTLAND,3,bus,scheduled
56,50 Thomas Mellon Drive,3.279,56,RUTLAND,3,bus,scheduled
56,356 Wilde Avenue,2.096,56,RUTLAND,3,bus,scheduled
56,3801 San Bruno Avenue,2.096,56,RUTLAND,3,bus,scheduled
56,Brussels Street,2.096,56,RUTLAND,3,bus,scheduled
56,Campbell Avenue,2.096,56,RUTLAND,3,bus,scheduled
56,Elliot Street,2.096,56,RUTLAND,3,bus,scheduled
56,Girard Street,2.096,56,RUTLAND,3,bus,scheduled
56,Goettingen Street,2.096,56,RUTLAND,3,bus,scheduled
56,Alana Way,1.884,56,RUTLAND,3,bus,scheduled
56,Thomas Mellon Circle,1.884,56,RUTLAND,3,bus,scheduled
56,Alpha Street,1.74,56,RUTLAND,3,bus,scheduled
56,Cora Street,1.74,56,RUTLAND,3,bus,scheduled
56,Garrison Avenue,1.74,56,RUTLAND,3,bus,scheduled
56,Schwerin Street,1.74,56,RUTLAND,3,bus,scheduled
56,Thomas Mellon Drive,1.74,56,RUTLAND,3,bus,scheduled
56,University Street,1.74,56,RUTLAND,3,bus,scheduled
57,Font Boulevard,33.908,57,PARKMERCED,3,bus,scheduled
57,West Portal Avenue,14.304,57,PARKMERCED,3,bus,scheduled
57,Winston Drive,10.728,57,PARKMERCED,3,bus,scheduled
57,Chumasero Drive,8.876,57,PARKMERCED,3,bus,scheduled
57,Junipero Serra Boulevard,7.152,57,PARKMERCED,3,bus,scheduled
57,Eucalyptus Drive,5.3,57,PARKMERCED,3,bus,scheduled
57,Juan Bautista Circle,5.3,57,PARKMERCED,3,bus,scheduled
57,Lake Merced Boulevard,5.3,57,PARKMERCED,3,bus,scheduled
57,[UNKNOWN],5.3,57,PARKMERCED,3,bus,scheduled
57,14th Avenue,3.576,57,PARKMERCED,3,bus,scheduled
57,15th Avenue,3.576,57,PARKMERCED,3,bus,scheduled
57,19th Avenue,3.576,57,PARKMERCED,3,bus,scheduled
57,20th Avenue,3.576,57,PARKMERCED,3,bus,scheduled
57,Alemany Boulevard,3.576,57,PARKMERCED,3,bus,scheduled
57,Arballo Drive,3.576,57,PARKMERCED,3,bus,scheduled
57,Arch Street,3.576,57,PARKMERCED,3,bus,scheduled
57,Brotherhood Way,3.576,57,PARKMERCED,3,bus,scheduled
57,Buckingham Way,3.576,57,PARKMERCED,3,bus,scheduled
57,Cambon Drive,3.576,57,PARKMERCED,3,bus,scheduled
57,Gonzalez Drive,3.576,57,PARKMERCED,3,bus,scheduled
57,Mary Ward Hall,3.576,57,PARKMERCED,3,bus,scheduled
57,Ocean Avenue,3.576,57,PARKMERCED,3,bus,scheduled
57,Serrano Drive,3.576,57,PARKMERCED,3,bus,scheduled
57,Sloat Boulevard,3.576,57,PARKMERCED,3,bus,scheduled
57,Tapia Drive,3.576,57,PARKMERCED,3,bus,scheduled
57,Ulloa Street,3.576,57,PARKMERCED,3,bus,scheduled
57,170 Buckingham Way,1.852,57,PARKMERCED,3,bus,scheduled
57,20th Ave/Stonestown Mall,1.852,57,PARKMERCED,3,bus,scheduled
57,281 Buckingham Way,1.852,57,PARKMERCED,3,bus,scheduled
57,90 Buckingham Way,1.852,57,PARKMERCED,3,bus,scheduled
57,Juan Bautisa Circle,1.852,57,PARKMERCED,3,bus,scheduled
57,Lake Merced Blvd/Sfsu,1.852,57,PARKMERCED,3,bus,scheduled
57,Vicente Street,1.852,57,PARKMERCED,3,bus,scheduled
57,190 Buckingham Way,1.724,57,PARKMERCED,3,bus,scheduled
57,280 Buckingham Way,1.724,57,PARKMERCED,3,bus,scheduled
57,91 Buckingham Way,1.724,57,PARKMERCED,3,bus,scheduled
57,Alemany Street,1.724,57,PARKMERCED,3,bus,scheduled
57,Galindo Avenue,1.724,57,PARKMERCED,3,bus,scheduled
57,St Charles Avenue,1.724,57,PARKMERCED,3,bus,scheduled
58,Skyline Boulevard,18.182,58,LAKE MERCED,3,bus,scheduled
58,Brotherhood Way,13.636,58,LAKE MERCED,3,bus,scheduled
58,Winston Drive,13.636,58,LAKE MERCED,3,bus,scheduled
58,Lake Merced Boulevard,11.364,58,LAKE MERCED,3,bus,scheduled
58,Buckingham Way,9.091,58,LAKE MERCED,3,bus,scheduled
58,Lake Merced,9.091,58,LAKE MERCED,3,bus,scheduled
58,Sloat Boulevard,6.818,58,LAKE MERCED,3,bus,scheduled
58,Sunset Boulevard,6.818,58,LAKE MERCED,3,bus,scheduled
58,Zoo Road,6.818,58,LAKE MERCED,3,bus,scheduled
58,19th Avenue,4.545,58,LAKE MERCED,3,bus,scheduled
58,20th Avenue,4.545,58,LAKE MERCED,3,bus,scheduled
58,515 John Muir Drive,4.545,58,LAKE MERCED,3,bus,scheduled
58,655 John Muir Avenue,4.545,58,LAKE MERCED,3,bus,scheduled
58,Alemany Boulevard,4.545,58,LAKE MERCED,3,bus,scheduled
58,Arch Street,4.545,58,LAKE MERCED,3,bus,scheduled
58,Flournoy,4.545,58,LAKE MERCED,3,bus,scheduled
58,Grace Community Church,4.545,58,LAKE MERCED,3,bus,scheduled
58,John Muir,4.545,58,LAKE MERCED,3,bus,scheduled
58,John Muir Drive,4.545,58,LAKE MERCED,3,bus,scheduled
58,Lake Merced Hills Boulevard,4.545,58,LAKE MERCED,3,bus,scheduled
58,Middlefield Drive,4.545,58,LAKE MERCED,3,bus,scheduled
58,Mission Street,4.545,58,LAKE MERCED,3,bus,scheduled
58,Ocean Avenue,4.545,58,LAKE MERCED,3,bus,scheduled
58,Summit Way,4.545,58,LAKE MERCED,3,bus,scheduled
58,[UNKNOWN],4.545,58,LAKE MERCED,3,bus,scheduled
58,36th Avenue,2.273,58,LAKE MERCED,3,bus,scheduled
58,Alemany Street,2.273,58,LAKE MERCED,3,bus,scheduled
58,Amory Road,2.273,58,LAKE MERCED,3,bus,scheduled
58,Chumasero Drive,2.273,58,LAKE MERCED,3,bus,scheduled
58,Church Access Road,2.273,58,LAKE MERCED,3,bus,scheduled
58,Harding Road,2.273,58,LAKE MERCED,3,bus,scheduled
58,St Charles Avenue,2.273,58,LAKE MERCED,3,bus,scheduled
58,Yorba Street,2.273,58,LAKE MERCED,3,bus,scheduled
5R,Fulton Street,52.221,5R,FULTON RAPID,3,bus,scheduled
5R,Mcallister Street,15.811,5R,FULTON RAPID,3,bus,scheduled
5R,Market Street,14.193,5R,FULTON RAPID,3,bus,scheduled
5R,La Playa Street,9.132,5R,FULTON RAPID,3,bus,scheduled
5R,Cabrillo Street,6.088,5R,FULTON RAPID,3,bus,scheduled
5R,3rd Street,3.534,5R,FULTON RAPID,3,bus,scheduled
5R,[UNKNOWN],3.311,5R,FULTON RAPID,3,bus,scheduled
5R,6th Avenue,3.267,5R,FULTON RAPID,3,bus,scheduled
5R,Arguello Boulevard,3.162,5R,FULTON RAPID,3,bus,scheduled
5R,Divisadero Street,3.162,5R,FULTON RAPID,3,bus,scheduled
5R,Fillmore Street,3.162,5R,FULTON RAPID,3,bus,scheduled
5R,Laguna Street,3.162,5R,FULTON RAPID,3,bus,scheduled
5R,Masonic Avenue,3.162,5R,FULTON RAPID,3,bus,scheduled
5R,Van Ness Avenue,3.162,5R,FULTON RAPID,3,bus,scheduled
5R,10th Avenue,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,18th Avenue,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,22nd Avenue,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,25th Avenue,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,33rd Avenue,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,40th Avenue,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,43rd Avenue,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,46th Avenue,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,8th Avenue,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,Park Presidio Boulevard,3.044,5R,FULTON RAPID,3,bus,scheduled
5R,1st Street,1.842,5R,FULTON RAPID,3,bus,scheduled
5R,Beale Street,1.842,5R,FULTON RAPID,3,bus,scheduled
5R,Mission Street,1.842,5R,FULTON RAPID,3,bus,scheduled
5R,4th Street,1.693,5R,FULTON RAPID,3,bus,scheduled
5R,5th Street,1.693,5R,FULTON RAPID,3,bus,scheduled
5R,Leavenworth Street,1.693,5R,FULTON RAPID,3,bus,scheduled
5R,Market St Between 4th,1.693,5R,FULTON RAPID,3,bus,scheduled
5R,Market St Between 5th,1.693,5R,FULTON RAPID,3,bus,scheduled
5R,Shrader Street,1.693,5R,FULTON RAPID,3,bus,scheduled
5R,36th Avenue,1.575,5R,FULTON RAPID,3,bus,scheduled
5R,Fulton S T& 28th Avenue,1.575,5R,FULTON RAPID,3,bus,scheduled
5R,Fulton S T& 30th Avenue,1.575,5R,FULTON RAPID,3,bus,scheduled
5R,28th Avenue,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,30th Avenue,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,37th Avenue,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,Fremont Street,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,Grant Avenue,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,Jones Street,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,Mason Street,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,Montgomery Street,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,Parker Avenue,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,Powell Street,1.469,5R,FULTON RAPID,3,bus,scheduled
5R,Sansome Street,1.469,5R,FULTON RAPID,3,bus,scheduled
6,Hayes Street,27.102,6,HAYES-PARNASSUS,3,bus,scheduled
6,9th Avenue,13.874,6,HAYES-PARNASSUS,3,bus,scheduled
6,Parnassus Avenue,13.871,6,HAYES-PARNASSUS,3,bus,scheduled
6,Quintara Street,11.562,6,HAYES-PARNASSUS,3,bus,scheduled
6,Masonic Avenue,8.043,6,HAYES-PARNASSUS,3,bus,scheduled
6,10th Avenue,6.937,6,HAYES-PARNASSUS,3,bus,scheduled
6,Clayton Street,6.937,6,HAYES-PARNASSUS,3,bus,scheduled
6,Frederick Street,6.937,6,HAYES-PARNASSUS,3,bus,scheduled
6,Judah Street,6.937,6,HAYES-PARNASSUS,3,bus,scheduled
6,Grove Street,5.885,6,HAYES-PARNASSUS,3,bus,scheduled
6,Ortega Street,4.625,6,HAYES-PARNASSUS,3,bus,scheduled
6,Hyde Street,3.534,6,HAYES-PARNASSUS,3,bus,scheduled
6,Laguna Street,3.534,6,HAYES-PARNASSUS,3,bus,scheduled
6,Baker Street,2.358,6,HAYES-PARNASSUS,3,bus,scheduled
6,Buchanan Street,2.358,6,HAYES-PARNASSUS,3,bus,scheduled
6,Divisadero Street,2.358,6,HAYES-PARNASSUS,3,bus,scheduled
6,Fillmore Street,2.358,6,HAYES-PARNASSUS,3,bus,scheduled
6,Gough Street,2.358,6,HAYES-PARNASSUS,3,bus,scheduled
6,Pierce Street,2.358,6,HAYES-PARNASSUS,3,bus,scheduled
6,Steiner Street,2.358,6,HAYES-PARNASSUS,3,bus,scheduled
6,Van Ness Avenue,2.358,6,HAYES-PARNASSUS,3,bus,scheduled
6,Webster Street,2.358,6,HAYES-PARNASSUS,3,bus,scheduled
6,12th Avenue,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,14th Avenue,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,7th Avenue,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Ashbury Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Carl Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Cole Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Cragmont Avenue,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Funston Avenue,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Haight Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Kirkham Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Lawton Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Moraga Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Noriega Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Pacheco Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Shrader Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Stanyan Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Willard Street,2.312,6,HAYES-PARNASSUS,3,bus,scheduled
6,Oak Street,2.248,6,HAYES-PARNASSUS,3,bus,scheduled
6,Central Avenue,1.183,6,HAYES-PARNASSUS,3,bus,scheduled
6,Larkin Street,1.183,6,HAYES-PARNASSUS,3,bus,scheduled
6,Lyon Street,1.176,6,HAYES-PARNASSUS,3,bus,scheduled
6,Mcallister Street,1.176,6,HAYES-PARNASSUS,3,bus,scheduled
6,513 Parnassus Avenue,1.158,6,HAYES-PARNASSUS,3,bus,scheduled
6,5th Avenue,1.158,6,HAYES-PARNASSUS,3,bus,scheduled
6,Masonic Street,1.158,6,HAYES-PARNASSUS,3,bus,scheduled
6,Parnassus Ave &4th Avenue,1.158,6,HAYES-PARNASSUS,3,bus,scheduled
6,4th Avenue,1.155,6,HAYES-PARNASSUS,3,bus,scheduled
6,500 Parnassus Avenue,1.155,6,HAYES-PARNASSUS,3,bus,scheduled
6,6th Avenue,1.155,6,HAYES-PARNASSUS,3,bus,scheduled
6,Hillway Avenue,1.155,6,HAYES-PARNASSUS,3,bus,scheduled
66,Quintara Street,35.671,66,QUINTARA,3,bus,scheduled
66,30th Avenue,21.39,66,QUINTARA,3,bus,scheduled
66,16th Avenue,19.787,66,QUINTARA,3,bus,scheduled
66,Lawton Street,19.666,66,QUINTARA,3,bus,scheduled
66,9th Avenue,8.906,66,QUINTARA,3,bus,scheduled
66,15th Avenue,6.93,66,QUINTARA,3,bus,scheduled
66,29th Avenue,5.397,66,QUINTARA,3,bus,scheduled
66,Vicente Street,5.397,66,QUINTARA,3,bus,scheduled
66,Lomita Avenue,5.319,66,QUINTARA,3,bus,scheduled
66,Noriega Street,5.319,66,QUINTARA,3,bus,scheduled
66,11th Avenue,3.587,66,QUINTARA,3,bus,scheduled
66,Funston Avenue,3.587,66,QUINTARA,3,bus,scheduled
66,Judah Street,3.587,66,QUINTARA,3,bus,scheduled
66,Moraga Street,3.587,66,QUINTARA,3,bus,scheduled
66,Ortega Street,3.587,66,QUINTARA,3,bus,scheduled
66,Pacheco Street,3.587,66,QUINTARA,3,bus,scheduled
66,Santiago Street,3.587,66,QUINTARA,3,bus,scheduled
66,17th Avenue,3.565,66,QUINTARA,3,bus,scheduled
66,19th Avenue,3.565,66,QUINTARA,3,bus,scheduled
66,22nd Avenue,3.565,66,QUINTARA,3,bus,scheduled
66,24th Avenue,3.565,66,QUINTARA,3,bus,scheduled
66,26th Avenue,3.565,66,QUINTARA,3,bus,scheduled
66,27th Avenue,3.565,66,QUINTARA,3,bus,scheduled
66,28th Avenue,3.565,66,QUINTARA,3,bus,scheduled
66,Rivera Street,3.565,66,QUINTARA,3,bus,scheduled
66,Taraval Street,3.565,66,QUINTARA,3,bus,scheduled
66,Ulloa Street,3.565,66,QUINTARA,3,bus,scheduled
66,8th Avenue,1.854,66,QUINTARA,3,bus,scheduled
66,Judah Avenue,1.854,66,QUINTARA,3,bus,scheduled
66,Kirkham Street,1.732,66,QUINTARA,3,bus,scheduled
66,14th Avenue,0.022,66,QUINTARA,3,bus,scheduled
67,Folsom Street,47.149,67,BERNAL HEIGHTS,3,bus,scheduled
67,24th Street,14.145,67,BERNAL HEIGHTS,3,bus,scheduled
67,Cortland Avenue,14.145,67,BERNAL HEIGHTS,3,bus,scheduled
67,Bernal Heights Boulevard,11.513,67,BERNAL HEIGHTS,3,bus,scheduled
67,Crescent Avenue,11.513,67,BERNAL HEIGHTS,3,bus,scheduled
67,Bradford Street,9.43,67,BERNAL HEIGHTS,3,bus,scheduled
67,Ripley Street,7.346,67,BERNAL HEIGHTS,3,bus,scheduled
67,25th Street,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Cesar Chavez Street,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Ellsworth Street,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Mission Street,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Nevada Street,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Ogden Street,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Prentiss Street,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Stoneman Street,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Tompkins Street,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Van Ness Avenue,4.715,67,BERNAL HEIGHTS,3,bus,scheduled
67,Alabama Street,2.632,67,BERNAL HEIGHTS,3,bus,scheduled
67,Esmeralda Avenue,2.632,67,BERNAL HEIGHTS,3,bus,scheduled
67,Powhattan Avenue,2.632,67,BERNAL HEIGHTS,3,bus,scheduled
67,Precita Avenue,2.632,67,BERNAL HEIGHTS,3,bus,scheduled
67,831 Ellsworth Street,2.083,67,BERNAL HEIGHTS,3,bus,scheduled
67,909 Ellsworth Street,2.083,67,BERNAL HEIGHTS,3,bus,scheduled
67,945 Ellsworth Street,2.083,67,BERNAL HEIGHTS,3,bus,scheduled
67,989 Ellsworth Street,2.083,67,BERNAL HEIGHTS,3,bus,scheduled
67,Alemany Boulevard,2.083,67,BERNAL HEIGHTS,3,bus,scheduled
67,Bessie Street,2.083,67,BERNAL HEIGHTS,3,bus,scheduled
67,Flosom Street,2.083,67,BERNAL HEIGHTS,3,bus,scheduled
67,Powhattan Street,2.083,67,BERNAL HEIGHTS,3,bus,scheduled
67,Putnam Street,2.083,67,BERNAL HEIGHTS,3,bus,scheduled
7,Noriega Street,22.539,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Haight Street,18.616,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Market Street,18.581,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Lincoln Way,17.689,7,HAIGHT-NORIEGA,3,bus,scheduled
7,22nd Avenue,6.989,7,HAIGHT-NORIEGA,3,bus,scheduled
7,23rd Avenue,6.742,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Frederick Street,4.886,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Stanyan Street,4.886,7,HAIGHT-NORIEGA,3,bus,scheduled
7,48th Avenue,2.925,7,HAIGHT-NORIEGA,3,bus,scheduled
7,3rd Street,1.997,7,HAIGHT-NORIEGA,3,bus,scheduled
7,15th Avenue,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,17th Avenue,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,19th Avenue,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,21st Avenue,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,34th Avenue,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,46th Avenue,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,5th Avenue,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,5th Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,7th Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,9th Avenue,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Arguello Boulevard,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Buchanan Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Clayton Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Divisadero Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Fillmore Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Funston Avenue,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Gough Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Irving Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Judah Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
7,Kirkham Street,1.961,7,HAIGHT-NORIEGA,3,bus,scheduled
